RowNumber,ProductNumber,CoverDate,Title,Url,Version,PublicationDate
7049,"R40789","8/31/2009","Reporting and Disclosure Requirements for Institutions of Higher Education to Participate in Federal Student Aid Programs Under Title IV of the Higher Education Act","https://crsreports.congress.gov/product/pdf/download/R/R40789/R40789.pdf/","2","08/31/2009"
7050,"RL33956","8/27/2009","Estimating the Number of People Who Are Homeless: Homeless Management Information Systems","https://crsreports.congress.gov/product/pdf/download/RL/RL33956/RL33956.pdf/","12","04/11/2007"
7051,"R40772","8/20/2009","Noncitizen Health Insurance Coverage and Use of Select Safety-Net Providers","https://crsreports.congress.gov/product/pdf/download/R/R40772/R40772.pdf/","5","08/20/2009"
7052,"RS22706","8/20/2009","The Federal Protective Service and Contract Security Guards: A Statutory History and Current Status","https://crsreports.congress.gov/product/pdf/download/RS/RS22706/RS22706.pdf/","15","08/16/2007"
7053,"RS22584","8/19/2009","Foreign Medical Graduates: A Brief Overview of the J-1 Visa Waiver Program","https://crsreports.congress.gov/product/pdf/download/RS/RS22584/RS22584.pdf/","14","01/26/2007"
7054,"R40756","8/7/2009","Foreign Aid Reform: Agency Coordination","https://crsreports.congress.gov/product/pdf/download/R/R40756/R40756.pdf/","2","08/13/2009"
7055,"RL31833","8/7/2009","Iraq: Reconstruction Assistance","https://crsreports.congress.gov/product/pdf/download/RL/RL31833/RL31833.pdf/","40","02/25/2005"
7056,"R40749","8/5/2009","Measuring Health Care Quality: Measure Development, Endorsement, and Implementation","https://crsreports.congress.gov/product/pdf/download/R/R40749/R40749.pdf/","3","08/11/2009"
7057,"RS22802","8/4/2009","Passports: Current Regulations","https://crsreports.congress.gov/product/pdf/download/RS/RS22802/RS22802.pdf/","7","02/05/2008"
7058,"R40735","7/30/2009","International Competitiveness: An Economic Analysis of VAT Border Tax Adjustments","https://crsreports.congress.gov/product/pdf/download/R/R40735/R40735.pdf/","3","07/30/2009"
7059,"R40102","7/28/2009","Foreign Aid Reform: Studies and Recommendations","https://crsreports.congress.gov/product/pdf/download/R/R40102/R40102.pdf/","9","01/05/2009"
7060,"R40643","7/27/2009","Greenhouse Gas Legislation: Summary and Analysis of H.R. 2454 as Passed by the House of Representatives ","https://crsreports.congress.gov/product/pdf/download/R/R40643/R40643.pdf/","11","06/17/2009"
7061,"R40728","7/27/2009","Small Business Tax Benefits and the American Recovery and Reinvestment Act of 2009","https://crsreports.congress.gov/product/pdf/download/R/R40728/R40728.pdf/","2","07/28/2009"
7062,"R40716","7/21/2009","Peru: Current Conditions and U.S. Relations","https://crsreports.congress.gov/product/pdf/download/R/R40716/R40716.pdf/","3","07/21/2009"
7063,"R40628","7/17/2009","Constitutional Approaches to Continuity of Congressional Representation: Background and Issues for Congress","https://crsreports.congress.gov/product/pdf/download/R/R40628/R40628.pdf/","5","06/10/2009"
7064,"RL33908","7/17/2009","Mining on Federal Lands: Hardrock Minerals","https://crsreports.congress.gov/product/pdf/download/RL/RL33908/RL33908.pdf/","13","03/09/2007"
7065,"RL34577","7/10/2009","Labor, Health and Human Services, and Education: FY2009 Appropriations","https://crsreports.congress.gov/product/pdf/download/RA/RL34577/RL34577.pdf/","12","07/15/2008"
7066,"RS21987","7/7/2009","When Financial Businesses Fail: Protection for Account Holders","https://crsreports.congress.gov/product/pdf/download/RS/RS21987/RS21987.pdf/","15","12/01/2004"
7067,"98-827","6/29/2009","Debate and Motions on the House Floor: Allocation of Time","https://crsreports.congress.gov/product/pdf/download/RS/98-827/98-827.pdf/","8","01/14/2005"
7068,"RS21951","6/29/2009","Financing the U.S. Trade Deficit: Role of Foreign Governments","https://crsreports.congress.gov/product/pdf/download/RS/RS21951/RS21951.pdf/","10","10/12/2004"
7069,"RL33032","6/26/2009","Adequate Yearly Progress (AYP): Growth Models Under the No Child Left Behind Act","https://crsreports.congress.gov/product/pdf/download/RL/RL33032/RL33032.pdf/","24","08/16/2005"
7070,"R40588","6/23/2009","The 2009 Influenza Pandemic: U.S. Responses to Global Human Cases ","https://crsreports.congress.gov/product/pdf/download/R/R40588/R40588.pdf/","7","05/21/2009"
7071,"R40655","6/19/2009","The Labor Market During the Great Depression and the Current Recession","https://crsreports.congress.gov/product/pdf/download/R/R40655/R40655.pdf/","4","06/22/2009"
7072,"R40507","6/17/2009","Haiti: Current Conditions and Congressional Concerns","https://crsreports.congress.gov/product/pdf/download/R/R40507/R40507.pdf/","8","04/13/2009"
7073,"RL31909","6/17/2009","House Resolutions of Inquiry","https://crsreports.congress.gov/product/pdf/download/RL/RL31909/RL31909.pdf/","8","05/12/2003"
7074,"RS22660","6/16/2009","Prescription Drug Importation: How S. 1232 (S. 525/H.R. 1298) Would Change Current Law","https://crsreports.congress.gov/product/pdf/download/RS/RS22660/RS22660.pdf/","7","05/11/2007"
7075,"R40559","6/8/2009","S.Con.Res. 13: The Budget Resolution for FY2010","https://crsreports.congress.gov/product/pdf/download/R/R40559/R40559.pdf/","7","05/04/2009"
7076,"R40619","6/4/2009","The Role of the Department of Defense During A Flu Pandemic","https://crsreports.congress.gov/product/pdf/download/R/R40619/R40619.pdf/","3","06/04/2009"
7077,"R40566","6/2/2009","Cuban Migration to the United States: Policy and Trends","https://crsreports.congress.gov/product/pdf/download/R/R40566/R40566.pdf/","3","05/08/2009"
7078,"R40604","5/29/2009","Hiring and Pay Authorities for Federal Scientific and Technical (S&T) Personnel","https://crsreports.congress.gov/product/pdf/download/R/R40604/R40604.pdf/","6","05/28/2009"
7079,"R40475","5/28/2009","FDA Tobacco Regulation: The Family Smoking Prevention and Tobacco Control Act of 2009","https://crsreports.congress.gov/product/pdf/download/R/R40475/R40475.pdf/","7","03/30/2009"
7080,"RS22458","5/27/2009","Gun Control: Statutory Disclosure Limitations on ATF Firearms Trace Data and Multiple Handgun Sales Reports","https://crsreports.congress.gov/product/pdf/download/RS/RS22458/RS22458.pdf/","12","06/16/2006"
7081,"R40582","5/27/2009","Mexico's Drug-Related Violence ","https://crsreports.congress.gov/product/pdf/download/R/R40582/R40582.pdf/","6","05/18/2009"
7082,"R40600","5/27/2009","USAID's Office of Transition Initiatives After 15 Years: Issues for Congress","https://crsreports.congress.gov/product/pdf/download/R/R40600/R40600.pdf/","3","05/28/2009"
7083,"R40605","5/26/2009","Political Turmoil in Thailand and U.S. Interests","https://crsreports.congress.gov/product/pdf/download/R/R40605/R40605.pdf/","2","05/28/2009"
7084,"RL34448","5/22/2009","Federal Research and Development Funding: FY2009","https://crsreports.congress.gov/product/pdf/download/RL/RL34448/RL34448.pdf/","16","04/14/2008"
7085,"R40592","5/21/2009","Medicare's Recovery Audit Contractor (RAC) Program: Background and Issues","https://crsreports.congress.gov/product/pdf/download/R/R40592/R40592.pdf/","2","05/22/2009"
7086,"R40590","5/20/2009","Direct-to-Consumer Advertising of Prescription Drugs","https://crsreports.congress.gov/product/pdf/download/R/R40590/R40590.pdf/","2","05/22/2009"
7087,"RL34443","5/19/2009","Summary of the Employee Retirement Income Security Act (ERISA)","https://crsreports.congress.gov/product/pdf/download/RL/RL34443/RL34443.pdf/","6","04/11/2008"
7088,"RL34568","5/15/2009","U.S.-Iraq Agreements: Congressional Oversight Activities and Legislative Response","https://crsreports.congress.gov/product/pdf/download/RL/RL34568/RL34568.pdf/","6","07/11/2008"
7089,"RL32352","5/14/2009","War on Drugs: Reauthorization and Oversight of the Office of National Drug Control Policy","https://crsreports.congress.gov/product/pdf/download/RL/RL32352/RL32352.pdf/","13","05/12/2004"
7090,"R40573","5/11/2009","Thirty-Five Years of Water Policy: The 1973 National Water Commission and Present Challenges","https://crsreports.congress.gov/product/pdf/download/R/R40573/R40573.pdf/","8","05/11/2009"
7091,"R40552","5/7/2009","Alert Systems for Missing Adults in Eleven States: Background and Issues for Congress","https://crsreports.congress.gov/product/pdf/download/R/R40552/R40552.pdf/","6","04/28/2009"
7092,"RL34552","5/5/2009","State, Foreign Operations, and Related Programs: FY2009 Appropriations","https://crsreports.congress.gov/product/pdf/download/RA/RL34552/RL34552.pdf/","18","07/01/2008"
7093,"RS22780","5/5/2009","The Federal Election Commission (FEC) With Fewer than Four Members: Overview of Policy Implications","https://crsreports.congress.gov/product/pdf/download/RS/RS22780/RS22780.pdf/","12","12/20/2007"
7094,"R40432","5/4/2009","Reauthorization of the National and Community Service Act of 1990 and the Domestic Volunteer Service Act of 1973 (P.L. 111-13)","https://crsreports.congress.gov/product/pdf/download/R/R40432/R40432.pdf/","6","03/13/2009"
7095,"RL32986","4/30/2009","Cambodia: Background and U.S. Relations","https://crsreports.congress.gov/product/pdf/download/RL/RL32986/RL32986.pdf/","10","07/11/2005"
7096,"98-856","4/30/2009","Federal Reserve Interest Rate Changes: 2001-2009","https://crsreports.congress.gov/product/pdf/download/RS/98-856/98-856.pdf/","41","02/04/2005"
7097,"R40074","4/29/2009","Fifth Summit of the Americas, Port of Spain, Trinidad and Tobago, April 2009: Background, Expectations, and Results","https://crsreports.congress.gov/product/pdf/download/R/R40074/R40074.pdf/","9","12/18/2008"
7098,"R40553","4/29/2009","Proposals for a Congressional Commission on the Financial Crisis: A Comparative Analysis","https://crsreports.congress.gov/product/pdf/download/R/R40553/R40553.pdf/","4","04/30/2009"
7099,"RL33579","4/29/2009","The Public Health and Medical Response to Disasters: Federal Authority and Funding","https://crsreports.congress.gov/product/pdf/download/RL/RL33579/RL33579.pdf/","13","07/31/2006"
7100,"R40489","4/28/2009","Advance Appropriations for Veterans' Health Care: Issues and Options for Congress ","https://crsreports.congress.gov/product/pdf/download/R/R40489/R40489.pdf/","6","04/03/2009"
7101,"RL33927","4/27/2009","Selected Federal Compensation Programs for Physical Injury or Death","https://crsreports.congress.gov/product/pdf/download/RL/RL33927/RL33927.pdf/","13","03/16/2007"
7102,"RL34701","4/14/2009","NATO Enlargement: Albania, Croatia, and Possible Future Candidates","https://crsreports.congress.gov/product/pdf/download/RL/RL34701/RL34701.pdf/","7","10/08/2008"
7103,"R40233","4/13/2009","House Ad Hoc Select Committees with Legislative Authority: An Analysis","https://crsreports.congress.gov/product/pdf/download/R/R40233/R40233.pdf/","5","02/19/2009"
7104,"R40509","4/13/2009","House Rules Changes in the 111th Congress Affecting Floor Proceedings","https://crsreports.congress.gov/product/pdf/download/R/R40509/R40509.pdf/","3","04/14/2009"
7105,"RS20131","4/6/2009","Morning Hour Debates: Current House Practices","https://crsreports.congress.gov/product/pdf/download/RS/RS20131/RS20131.pdf/","7","05/27/2003"
7106,"RL34754","4/6/2009","The 2009 U.N. Durban Review Conference: Follow-Up to the 2001 U.N. World Conference Against Racism","https://crsreports.congress.gov/product/pdf/download/RL/RL34754/RL34754.pdf/","5","11/21/2008"
7107,"RL33493","4/3/2009","Outer Continental Shelf: Debate Over Oil and Gas Leasing and Revenue Sharing","https://crsreports.congress.gov/product/pdf/download/RL/RL33493/RL33493.pdf/","28","06/26/2006"
7108,"R40495","3/31/2009","Asia Pacific Economic Cooperation (APEC) and the 2008 Meetings in Lima, Peru","https://crsreports.congress.gov/product/pdf/download/R/R40495/R40495.pdf/","3","04/07/2009"
7109,"R40471","3/25/2009","FEMA's Hazard Mitigation Grant Program: Overview and Issues","https://crsreports.congress.gov/product/pdf/download/R/R40471/R40471.pdf/","5","03/27/2009"
7110,"RS22754","3/24/2009","National Special Security Events","https://crsreports.congress.gov/product/pdf/download/RS/RS22754/RS22754.pdf/","7","11/06/2007"
7111,"RL34504","3/20/2009","The Department of Housing and Urban Development: FY2009 Appropriations","https://crsreports.congress.gov/product/pdf/download/RL/RL34504/RL34504.pdf/","14","05/27/2008"
7112,"R40451","3/19/2009","The Donor-Donee State Issue: Funding Equity in Surface Transportation Reauthorization","https://crsreports.congress.gov/product/pdf/download/R/R40451/R40451.pdf/","3","03/20/2009"
7113,"RL31511","3/18/2009","Federal Taxation of the Drug Industry and Its Effects on New Drug Development","https://crsreports.congress.gov/product/pdf/download/RL/RL31511/RL31511.pdf/","6","12/27/2004"
7114,"R40223","3/17/2009","American Recovery and Reinvestment Act of 2009 (ARRA, P.L. 111-5): Title V, Medicaid Provisions","https://crsreports.congress.gov/product/pdf/download/R/R40223/R40223.pdf/","7","02/13/2009"
7115,"RL31787","3/17/2009","Information Operations, Cyberwarfare, and Cybersecurity: Capabilities and Related Policy Issues","https://crsreports.congress.gov/product/pdf/download/RL/RL31787/RL31787.pdf/","8","07/19/2004"
7116,"R40435","3/16/2009","Budget Deficits: An Explanation of How Policy Affects Budget Balance","https://crsreports.congress.gov/product/pdf/download/R/R40435/R40435.pdf/","4","03/16/2009"
7117,"RL31416","3/16/2009","Monetary Aggregates: Their Use in the Conduct of Monetary Policy","https://crsreports.congress.gov/product/pdf/download/RL/RL31416/RL31416.pdf/","6","05/15/2002"
7118,"R40412","3/12/2009","Energy Provisions in the American Recovery and Reinvestment Act of 2009 (P.L. 111-5)","https://crsreports.congress.gov/product/pdf/download/R/R40412/R40412.pdf/","7","03/04/2009"
7119,"R40427","3/10/2009","Comprehensive National Cybersecurity Initiative: Legal Authorities and Policy Considerations","https://crsreports.congress.gov/product/pdf/download/R/R40427/R40427.pdf/","2","03/12/2009"
7120,"RS22983","3/6/2009","Pakistan's Capital Crisis: Implications for U.S. Policy","https://crsreports.congress.gov/product/pdf/download/RS/RS22983/RS22983.pdf/","5","11/07/2008"
7121,"RS22681","3/6/2009","The Cigarette Tax Increase to Finance SCHIP","https://crsreports.congress.gov/product/pdf/download/RS/RS22681/RS22681.pdf/","23","06/21/2007"
7122,"RL33973","3/2/2009","Unauthorized Employment in the United States: Issues, Options, and Legislation","https://crsreports.congress.gov/product/pdf/download/RL/RL33973/RL33973.pdf/","7","04/23/2007"
7123,"RL34473","2/25/2009","Defense: FY2009 Authorization and Appropriations","https://crsreports.congress.gov/product/pdf/download/RA/RL34473/RL34473.pdf/","24","05/06/2008"
7124,"RL34423","2/25/2009","Government Interventions in Financial Markets: Economic and Historic Analysis of Subprime Mortgage Options","https://crsreports.congress.gov/product/pdf/download/RL/RL34423/RL34423.pdf/","6","03/26/2008"
7125,"RL34337","2/24/2009","China's Sovereign Wealth Fund","https://crsreports.congress.gov/product/pdf/download/RL/RL34337/RL34337.pdf/","7","01/28/2008"
7126,"RS21473","2/24/2009","North Korean Ballistic Missile Threat to the United States","https://crsreports.congress.gov/product/pdf/download/RS/RS21473/RS21473.pdf/","12","08/12/2004"
7127,"R40160","2/23/2009","Agriculture, Nutrition, and Rural Provisions in the American Recovery and Reinvestment Act (ARRA) of 2009","https://crsreports.congress.gov/product/pdf/download/R/R40160/R40160.pdf/","11","01/26/2009"
